locus_id	motif_class	motif_class_interpretation	g5_primary_association_eligibility	audit_status	known_pv	g7_technical_eligibility	reasons
HPL00478	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00479	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00480	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL00481	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00482	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00483	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00484	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00485	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00486	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00487	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE_FLAGGED_PROVISIONAL	NA
HPL00488	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5
HPL00489	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00490	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00491	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	BOUNDARY_STABLE	YES	NOT_ELIGIBLE	KNOWN_PV_INSUFFICIENT_EMPIRICAL_VALIDATION
HPL00492	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00493	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00494	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL00495	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00496	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00497	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00498	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00499	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE_FLAGGED_PROVISIONAL	NA
HPL00500	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL00501	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00502	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00503	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00504	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00505	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00506	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00507	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00508	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00509	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5
HPL00510	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE_FLAGGED_PROVISIONAL	NA
HPL00511	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00512	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00513	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00514	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00515	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00516	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	BOUNDARY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_BOUNDARY_AMBIGUOUS
HPL00517	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00518	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE_FLAGGED_PROVISIONAL	NA
HPL00519	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00520	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00521	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00522	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	BOUNDARY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_BOUNDARY_AMBIGUOUS
HPL00523	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00524	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00525	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	BOUNDARY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_BOUNDARY_AMBIGUOUS
HPL00526	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00527	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00528	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL00529	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00530	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00531	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00532	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00533	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE_FLAGGED_PROVISIONAL	NA
HPL00534	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00535	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_BOUNDARY_AMBIGUOUS
HPL00536	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00537	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00538	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00539	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_BOUNDARY_AMBIGUOUS
HPL00540	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00541	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00542	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL00543	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00544	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00545	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00546	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_BOUNDARY_AMBIGUOUS
HPL00547	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00548	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00549	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE_FLAGGED_PROVISIONAL	NA
HPL00550	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00551	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00552	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00553	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00554	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00555	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00556	MOTIF_GE4	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00557	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00558	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00559	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	BOUNDARY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_BOUNDARY_AMBIGUOUS
HPL00560	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00561	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL00562	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00563	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00564	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00565	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00566	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_BOUNDARY_AMBIGUOUS
HPL00567	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00568	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00569	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00570	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL00571	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00572	MOTIF_GE4	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00573	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00574	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00575	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00576	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00577	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00578	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL00579	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00580	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00581	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00582	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_STABLE	NO	ELIGIBLE	NA
HPL00583	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL00584	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00585	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	BOUNDARY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_BOUNDARY_AMBIGUOUS
HPL00586	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL00587	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL00588	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
